mot;ligne;colonne;page;id
MISSED;5;12;GO;1678
PLACED;6;12;GO;1679
PROCEEDED;7;12;GO;1680
COURT;1;13;GO;1681
HOMELESS SHELTER;2;13;GO;1682
POLICE STATION;3;13;GO;1683
AMUSEMENT PARK;4;13;GO;1684
CROSSWALK;1;14;GO;1685
HOSPITAL;2;14;GO;1686
POST OFFICE;3;14;GO;1687
HOME;1;15;GO;1688
ICE RINK;2;15;GO;1689
SCHOOL;3;15;GO;1690
MARINA;4;15;GO;1691
QWERTY;8;15;GO;1692
STORE;1;1;BUY;1693
DRY CLEANERS;2;1;BUY;1694
PIZZERIA;3;1;BUY;1695
AFFORD;4;1;BUY;1696
EARN;5;1;BUY;1697
FREE;6;1;BUY;1698
CREDIT CARD;7;1;BUY;1699
MONEY;8;1;BUY;1700
STORES;1;2;BUY;1701
EYEGLASSES STORE;2;2;BUY;1702
RESTAURANT;3;2;BUY;1703
AFFORDS;4;2;BUY;1704
EARNS;5;2;BUY;1705
FREES;6;2;BUY;1706
DEBIT CARD;7;2;BUY;1707
COIN;8;2;BUY;1708
STORING;1;3;BUY;1709
FARMERS MARKET;2;3;BUY;1710
SHOE STORE;3;3;BUY;1711
AFFORDING;4;3;BUY;1712
EARNING;5;3;BUY;1713
FREEING;6;3;BUY;1714
DEBT;7;3;BUY;1715
DOLLAR;8;3;BUY;1716
STORED;1;4;BUY;1717
FLEA MARKET;2;4;BUY;1718
TOY STORE;3;4;BUY;1719
AFFORDED;4;4;BUY;1720
EARNED;5;4;BUY;1721
FREED;6;4;BUY;1722
PENNY;8;4;BUY;1723
AUCTION;1;5;BUY;1724
FLOWER SHOP;2;5;BUY;1725
WINERY;3;5;BUY;1726
RICHEST;4;5;BUY;1727
RICHER;5;5;BUY;1728
RICH;6;5;BUY;1729
CHARGE;7;5;BUY;1730
NICKEL;8;5;BUY;1731
BAKERY;1;6;BUY;1732
FOOD COURT;2;6;BUY;1733
WORTH;3;6;BUY;1734
BUY;4;6;BUY;1735
SHOP;5;6;BUY;1736
SPEND;6;6;BUY;1737
CHARGES;7;6;BUY;1738
DIME;8;6;BUY;1739
BOOK STORE;1;7;BUY;1740
FURNITURE STORE;2;7;BUY;1741
WORTHY;3;7;BUY;1742
BUYS;4;7;BUY;1743
SHOPS;5;7;BUY;1744
SPENDS;6;7;BUY;1745
CHARGING;7;7;BUY;1746
QUARTER;8;7;BUY;1747
CAR DEALERSHIP;1;8;BUY;1748
BUYING;4;8;BUY;1749
SHOPPING;5;8;BUY;1750
SPENDING;6;8;BUY;1751
CHARGED;7;8;BUY;1752
HALF DOLLAR;8;8;BUY;1753
COFFEE SHOP;1;9;BUY;1754
GAS STATION;2;9;BUY;1755
BOUGHT;4;9;BUY;1756
SHOPPED;5;9;BUY;1757
SPENT;6;9;BUY;1758
CHARGER;7;9;BUY;1759
DELI;1;10;BUY;1760
GROCERY STORE;2;10;BUY;1761
POOREST;4;10;BUY;1762
POORER;5;10;BUY;1763
POOR;6;10;BUY;1764
SAVE;7;10;BUY;1765
DINER;1;11;BUY;1766
ICE CREAM SHOP;2;11;BUY;1767
ACCOUNT;3;11;BUY;1768
PAY;4;11;BUY;1769
RAISE;5;11;BUY;1770
ORDER;6;11;BUY;1771
SAVES;7;11;BUY;1772
USE;8;11;BUY;1773
DONUT SHOP;1;12;BUY;1774
KIOSK;2;12;BUY;1775
ACCOUNTS;3;12;BUY;1776
PAYS;4;12;BUY;1777
RAISES;5;12;BUY;1778
ORDERS;6;12;BUY;1779
SAVING;7;12;BUY;1780
USE;8;12;BUY;1781
DRIVE TRHU;1;13;BUY;1782
MALL;2;13;BUY;1783
ACCOUNTING;3;13;BUY;1784
PAYING;4;13;BUY;1785
RAISING;5;13;BUY;1786
ORDERING ;6;13;BUY;1787
SAVED;7;13;BUY;1788
USING;8;13;BUY;1789
DRUG STORE;1;14;BUY;1790
MARKET;2;14;BUY;1791
ACCOUNTED;3;14;BUY;1792
PAID;4;14;BUY;1793
RAISED;5;14;BUY;1794
ORDERED;6;14;BUY;1795
USED;8;14;BUY;1796
HOME;1;15;BUY;1797
PHARMACY;2;15;BUY;1798
FORTUNE;3;15;BUY;1799
EXPENSIVE;4;15;BUY;1800
LEAST;5;15;BUY;1801
GENEROUS;6;15;BUY;1802
GREEDY;7;15;BUY;1803
QWERTY;8;15;BUY;1804
ARTICLE;1;1;READ;1805
ABSENT;2;1;READ;1806
COMPUTER CLASS;3;1;READ;1807
GRADE;4;1;READ;1808
LAB;5;1;READ;1809
RHYME;6;1;READ;1810
THERAPY;7;1;READ;1811
WRITE;8;1;READ;1812
ADDITION;2;2;READ;1813
CONJUCTION;3;2;READ;1814
GRAPH;4;2;READ;1815
LOCKER;5;2;READ;1816
SCHOOL BUS;6;2;READ;1817
TIME OUT;7;2;READ;1818
WRITES;8;2;READ;1819
BOOK;1;3;READ;1820
ADJECTIVE;2;3;READ;1821
DIVISION;3;3;READ;1822
GROUP WORK;4;3;READ;1823
LUNCHTIME;5;3;READ;1824
SCIENCE;6;3;READ;1825
TOTAL;7;3;READ;1826
WRITING;8;3;READ;1827
CHAPTER;1;4;READ;1828
ADVERB;2;4;READ;1829
DRINKING FOUNTAIN;3;4;READ;1830
GYM;4;4;READ;1831
MATH;5;4;READ;1832
SHOW AND TELL;6;4;READ;1833
VERB;7;4;READ;1834
WROTE;8;4;READ;1835
DIARY;1;5;READ;1836
ALGEBRA;2;5;READ;1837
DRY ERASE BOARD;3;5;READ;1838
HEALTH CLASS;4;5;READ;1839
MICROSCOPE;5;5;READ;1840
SLANT BOARD;6;5;READ;1841
WORKBOOK;7;5;READ;1842
WRITTEN;8;5;READ;1843
ART;2;6;READ;1844
EDUCATION;3;6;READ;1845
HISTORY;4;6;READ;1846
MINUS;5;6;READ;1847
SNACK TIME;6;6;READ;1848
WORKSHEET;7;6;READ;1849
JOURNAL;1;7;READ;1850
BACKPACK;2;7;READ;1851
ENGLISH CLASS;3;7;READ;1852
MULTIPLICATION;5;7;READ;1853
SOCIAL STUDIES;6;7;READ;1854
EXCLAMATION POINT;7;7;READ;1855
EQUAL;8;7;READ;1856
BELL;2;8;READ;1857
EXPERIMENT;3;8;READ;1858
READ;4;8;READ;1859
MUSIC CLASS;5;8;READ;1860
SPEECH ROOM;6;8;READ;1861
QUESTION MARK;7;8;READ;1862
EVEN;8;8;READ;1863
MAGAZINE;1;9;READ;1864
CALENDAR;2;9;READ;1865
FACULTY;3;9;READ;1866
READS;4;9;READ;1867
NOUN;5;9;READ;1868
SUBSTRACTION;6;9;READ;1869
PERIOD;7;9;READ;1870
ODD;8;9;READ;1871
NEWS;1;10;READ;1872
CHALKBOARD;2;10;READ;1873
FIELD TRIP;3;10;READ;1874
READING;4;10;READ;1875
PHYSICS;5;10;READ;1876
SYLLABLE;6;10;READ;1877
LESS THAN;8;10;READ;1878
NEWSPAPER;1;11;READ;1879
CHALK;2;11;READ;1880
FLASH CARD;3;11;READ;1881
READ;4;11;READ;1882
PLAYTIME;5;11;READ;1883
TEST TUBE;6;11;READ;1884
LETTER;7;11;READ;1885
GREATER THAN;8;11;READ;1886
CIRCLE TIME;2;12;READ;1887
FRENCH CLASS;3;12;READ;1888
PLUS;5;12;READ;1889
TEST;6;12;READ;1890
WORD;7;12;READ;1891
NUMBER;8;12;READ;1892
STORY;1;13;READ;1893
CLASS;2;13;READ;1894
GEOGRAPHY;3;13;READ;1895
HOMEWORK;4;13;READ;1896
PRINCIPAL OFFICE;5;13;READ;1897
TESTS;6;13;READ;1898
PHRASE;7;13;READ;1899
SHORTCUT;8;13;READ;1900
CLASSROOM;2;14;READ;1901
GEOMETRY;3;14;READ;1902
INFORMATION;4;14;READ;1903
PRONOUN;5;14;READ;1904
TESTING;6;14;READ;1905
SENTENCE;7;14;READ;1906
HOME;1;15;READ;1907
CLIPBOARD;2;15;READ;1908
GERMAN CLASS;3;15;READ;1909
INTERJECTION;4;15;READ;1910
RECESS;5;15;READ;1911
TESTED;6;15;READ;1912
PARAGRAPH;7;15;READ;1913
QWERTY;8;15;READ;1914
NOBODY;2;1;NOT;1915
NAY;4;7;NOT;1916
NONE;2;9;NOT;1917
NOT;4;9;NOT;1918
EXCEPT;5;9;NOT;1919
EXCEPTION;5;10;NOT;1920
EXCEPTIONAL;5;11;NOT;1921
NOTHING;1;12;NOT;1922
HOME;1;15;NOT;1923
QWERTY;8;15;NOT;1924
EVERYONE;1;1;EVERY;1925
COUNTRY;2;1;EVERY;1926
CHINA;3;1;EVERY;1927
ETHIOPIA;4;1;EVERY;1928
HUNGARY;5;1;EVERY;1929
JAPAN;6;1;EVERY;1930
NEW ZEALAND;7;1;EVERY;1931
TANZANIA;8;1;EVERY;1932
NATIONALITY;1;2;EVERY;1933
BAHAMAS;2;2;EVERY;1934
CHINESE;3;2;EVERY;1935
ETHIOPIAN;4;2;EVERY;1936
HUNGARIAN;5;2;EVERY;1937
JAPANESE;6;2;EVERY;1938
NEW ZEALANDER;7;2;EVERY;1939
TANZANIAN;8;2;EVERY;1940
AFRICA;1;3;EVERY;1941
BAHAMIAN;2;3;EVERY;1942
COLOMBIA;3;3;EVERY;1943
FINLAND;4;3;EVERY;1944
INDIA;5;3;EVERY;1945
JORDAN;6;3;EVERY;1946
NIGERIA;7;3;EVERY;1947
THAILAND;8;3;EVERY;1948
AFRICAN;1;4;EVERY;1949
BANGLADESH;2;4;EVERY;1950
COLOMBIAN;3;4;EVERY;1951
FINN;4;4;EVERY;1952
INDIAN;5;4;EVERY;1953
JORDANIAN;6;4;EVERY;1954
NIGERIAN;7;4;EVERY;1955
THAI;8;4;EVERY;1956
AMERICA;1;5;EVERY;1957
BANGLADESHI;2;5;EVERY;1958
EVERY TIME;3;5;EVERY;1959
EVERYWHERE;4;5;EVERY;1960
INDONESIA;5;5;EVERY;1961
KUWAIT;6;5;EVERY;1962
NORTH KOREA;7;5;EVERY;1963
TURKEY;8;5;EVERY;1964
AMERICAN;1;6;EVERY;1965
BELGIUM;2;6;EVERY;1966
EVERYPLACE;3;6;EVERY;1967
FRANCE;4;6;EVERY;1968
INDONESIAN;5;6;EVERY;1969
KUWAITI;6;6;EVERY;1970
NORTH KOREAN ;7;6;EVERY;1971
TURKISH;8;6;EVERY;1972
ARMENIA;1;7;EVERY;1973
BELGIAN;2;7;EVERY;1974
FRENCH;4;7;EVERY;1975
IRELAND;5;7;EVERY;1976
LIBERIA;6;7;EVERY;1977
SPAIN;7;7;EVERY;1978
UKRAINE;8;7;EVERY;1979
ARMENIAN;1;8;EVERY;1980
BOSNIA HERZEGOVINA;2;8;EVERY;1981
CUBA;3;8;EVERY;1982
GERMANY;4;8;EVERY;1983
IRISH;5;8;EVERY;1984
LIBERIAN;6;8;EVERY;1985
SPANISH;7;8;EVERY;1986
UKRAINIAN;8;8;EVERY;1987
AUSTRALIA;1;9;EVERY;1988
BOSNIAN;2;9;EVERY;1989
CUBAN;3;9;EVERY;1990
GERMAN;4;9;EVERY;1991
ISRAEL;5;9;EVERY;1992
LIBYA;6;9;EVERY;1993
SWEDEN;7;9;EVERY;1994
UNITED KINGDOM;8;9;EVERY;1995
AUSTRALIAN;1;10;EVERY;1996
EVERYBODY;2;10;EVERY;1997
CZECH REPUBLIC;3;10;EVERY;1998
EVERY;4;10;EVERY;1999
ISRAELI;5;10;EVERY;2000
LYBIAN;6;10;EVERY;2001
SWEDISH;7;10;EVERY;2002
UNITED STATES OF AMERICA;8;10;EVERY;2003
CZECH;3;11;EVERY;2004
GREECE;4;11;EVERY;2005
ITALY;5;11;EVERY;2006
LITHUANIA;6;11;EVERY;2007
SWITZERLAND;7;11;EVERY;2008
VIETNAM;8;11;EVERY;2009
EVERYTHING;1;12;EVERY;2010
BULGARIA ;2;12;EVERY;2011
DENMARK;3;12;EVERY;2012
GREEK;4;12;EVERY;2013
ITALIAN;5;12;EVERY;2014
LITHUANIAN;6;12;EVERY;2015
SWISS;7;12;EVERY;2016
VIETNAMESE;8;12;EVERY;2017
AUSTRIA;1;13;EVERY;2018
BULGARIAN;2;13;EVERY;2019
DANES;3;13;EVERY;2020
HOLLAND;4;13;EVERY;2021
JAMAICA;5;13;EVERY;2022
MALAYSIA;6;13;EVERY;2023
TAIWAN;7;13;EVERY;2024
YUGOSLAVIA;8;13;EVERY;2025
AUSTRIAN;1;14;EVERY;2026
CHILE;2;14;EVERY;2027
ENGLAND;3;14;EVERY;2028
HONDURAS;4;14;EVERY;2029
JAMAICAN;5;14;EVERY;2030
MALAYSIAN;6;14;EVERY;2031
TAIWANESE;7;14;EVERY;2032
YUGOSLAVS;8;14;EVERY;2033
HOME;1;15;EVERY;2034
CHILEAN;2;15;EVERY;2035
ENGLISH;3;15;EVERY;2036
HONDURAN;4;15;EVERY;2037
MEXICO;6;15;EVERY;2038
MEXICAN;7;15;EVERY;2039
QWERTY;8;15;EVERY;2040
BRAILLE;2;1;COMPUTER;2041
TECHNICAL AIDS;3;1;COMPUTER;2042
ANSWERING MACHINE;5;1;COMPUTER;2043
ENTER;7;1;COMPUTER;2044
UNPLUG;8;1;COMPUTER;2045
COMMUNICATION DEVICE;2;2;COMPUTER;2046
ANTENNAS;5;2;COMPUTER;2047
ENTERS;7;2;COMPUTER;2048
PLUG;8;2;COMPUTER;2049
INTERNET;1;3;COMPUTER;2050
PICTURE SCHEDULE;2;3;COMPUTER;2051
CALCULATOR;5;3;COMPUTER;2052
ENTERING;7;3;COMPUTER;2053
PLUGS;8;3;COMPUTER;2054
SIGN LANGUAGE;2;4;COMPUTER;2055
CB RADIO;5;4;COMPUTER;2056
MUTE;6;4;COMPUTER;2057
ENTERED;7;4;COMPUTER;2058
PLUGGING;8;4;COMPUTER;2059
SWITCH;2;5;COMPUTER;2060
DVD PLAYER;5;5;COMPUTER;2061
PHONE;6;5;COMPUTER;2062
ENTRANCE;7;5;COMPUTER;2063
PLUGGED;8;5;COMPUTER;2064
SYMBOLS;2;6;COMPUTER;2065
CELL PHONE;5;6;COMPUTER;2066
PHONE CHARGER;6;6;COMPUTER;2067
TRACKBALL;2;7;COMPUTER;2068
COPIER;5;7;COMPUTER;2069
RADAR;6;7;COMPUTER;2070
COPY MACHINE;5;8;COMPUTER;2071
SETTINGS;6;8;COMPUTER;2072
CORDLESS PHONE;5;9;COMPUTER;2073
TABLET;6;9;COMPUTER;2074
FILM;5;10;COMPUTER;2075
TELESCOPE;6;10;COMPUTER;2076
COMPUTER;4;11;COMPUTER;2077
HEADPHONE;5;11;COMPUTER;2078
VCR;6;11;COMPUTER;2079
JOYSTICK;5;12;COMPUTER;2080
VIDEO TAPE;6;12;COMPUTER;2081
CORD;4;13;COMPUTER;2082
MICROPHONE;5;13;COMPUTER;2083
VOICE MAIL;6;13;COMPUTER;2084
WHITE BOARD;6;14;COMPUTER;2085
HOME;1;15;COMPUTER;2086
WIND TURBINE;6;15;COMPUTER;2087
QWERTY;8;15;COMPUTER;2088
ALLOW;2;1;LET;2089
ALLOWS;2;2;LET;2090
ALLOWING;2;3;LET;2091
ALLOWED;2;4;LET;2092
LET;4;12;LET;2093
LETS;4;13;LET;2094
LETTING;4;14;LET;2095
HOME;1;15;LET;2096
QWERTY;8;15;LET;2097
MARINE LIFE;1;1;DOWN;2098
FISH BOWL;2;1;DOWN;2099
ORCA;3;1;DOWN;2100
SQUID;4;1;DOWN;2101
ANEMONE;1;2;DOWN;2102
FISH NET;2;2;DOWN;2103
OYSTER;3;2;DOWN;2104
STARFISH;4;2;DOWN;2105
AQUARIUM;1;3;DOWN;2106
FISH;2;3;DOWN;2107
PORPOISE;3;3;DOWN;2108
STINGRAY;4;3;DOWN;2109
BELUGA WHALE;1;4;DOWN;2110
GILLS;2;4;DOWN;2111
RINGED SEAL;3;4;DOWN;2112
WALRUS;4;4;DOWN;2113
BLUE WHALE;1;5;DOWN;2114
GOLDFISH;2;5;DOWN;2115
SEA ANIMALS;3;5;DOWN;2116
WHALE SHARK;4;5;DOWN;2117
CLAM;1;6;DOWN;2118
HERMIT CRAB;2;6;DOWN;2119
SEA LION;3;6;DOWN;2120
WINTER THE DOLPHIN;4;6;DOWN;2121
CLOWNFISH;1;7;DOWN;2122
HORSESHOE CRAB;2;7;DOWN;2123
SEA TURTLE;3;7;DOWN;2124
COD;1;8;DOWN;2125
HUMPBACK WHALE;2;8;DOWN;2126
SEA URCHIN;3;8;DOWN;2127
CRAB;1;9;DOWN;2128
JELLYFISH;2;9;DOWN;2129
SEAHORSE;3;9;DOWN;2130
CRAB TRAP;1;10;DOWN;2131
LOBSTER;2;10;DOWN;2132
SEAL;3;10;DOWN;2133
CRAYFISH;1;11;DOWN;2134
MANATEE;2;11;DOWN;2135
SHARK;3;11;DOWN;2136
DOLPHIN;1;12;DOWN;2137
MOLLUSK;2;12;DOWN;2138
SHARK FIN;3;12;DOWN;2139
DOLPHIN POD;1;13;DOWN;2140
OCEAN CRETURES;2;13;DOWN;2141
SHRIMP;3;13;DOWN;2142
FINS;1;14;DOWN;2143
OCEAN LIFE;2;14;DOWN;2144
SPERM WHALE;3;14;DOWN;2145
DEEPEST;6;14;DOWN;2146
DEEPER;7;14;DOWN;2147
DEEP;8;14;DOWN;2148
HOME;1;15;DOWN;2149
OCTOPUS;2;15;DOWN;2150
SPOTTED DOLPHIN;3;15;DOWN;2151
DOWN;4;15;DOWN;2152
BOTTOM;5;15;DOWN;2153
QWERTY;8;15;DOWN;2154
PROFESSIONAL;1;1;WORK;2155
DOCUMENT;2;1;WORK;2156
EVALUATION;3;1;WORK;2157
PRESENTATION;4;1;WORK;2158
IMPORTANT;5;1;WORK;2159
OFFICE;6;1;WORK;2160
CUBICLE;7;1;WORK;2161
DUTY;8;1;WORK;2162
BUSINESS;1;2;WORK;2163
BROCHURE;2;2;WORK;2164
FILES;3;2;WORK;2165
PRINT;4;2;WORK;2166
INCOMPLETE;5;2;WORK;2167
OPPORTUNITY;8;2;WORK;2168
COMPANY;1;3;WORK;2169
BUSINESS CARD;2;3;WORK;2170
FORM;3;3;WORK;2171
PRINTS;4;3;WORK;2172
WORK;5;3;WORK;2173
BUSIEST;6;3;WORK;2174
BUSIER;7;3;WORK;2175
BUSY;8;3;WORK;2176
CATALOG;2;4;WORK;2177
FORMS;3;4;WORK;2178
PRINTING;4;4;WORK;2179
WORKS;5;4;WORK;2180
EASIEST;6;4;WORK;2181
EASIER;7;4;WORK;2182
EASY;8;4;WORK;2183
CERTIFICATE;2;5;WORK;2184
FORMING;3;5;WORK;2185
PRINTED;4;5;WORK;2186
WORKING;5;5;WORK;2187
EASILY;8;5;WORK;2188
CHART;2;6;WORK;2189
FORMED;3;6;WORK;2190
PROGRAM;4;6;WORK;2191
WORKED;5;6;WORK;2192
SIMPLE;8;6;WORK;2193
CHECKLIST;2;7;WORK;2194
INVITATION;3;7;WORK;2195
PROJECT;4;7;WORK;2196
SIMPLY;8;7;WORK;2197
COPY;2;8;WORK;2198
LIBRARY CARD;3;8;WORK;2199
RESUME;4;8;WORK;2200
HATE;5;8;WORK;2201
HIRE;6;8;WORK;2202
RISK;7;8;WORK;2203
FORCE;8;8;WORK;2204
COPIES;2;9;WORK;2205
LICENSE;3;9;WORK;2206
RULE;4;9;WORK;2207
HATES;5;9;WORK;2208
HIRES;6;9;WORK;2209
RISKS;7;9;WORK;2210
FORCES;8;9;WORK;2211
COPYING;2;10;WORK;2212
LIST;3;10;WORK;2213
RULES;4;10;WORK;2214
HATING;5;10;WORK;2215
HIRING;6;10;WORK;2216
RISKING;7;10;WORK;2217
FORCING;8;10;WORK;2218
COPIED;2;11;WORK;2219
MESSAGE;3;11;WORK;2220
RULING;4;11;WORK;2221
HATED;5;11;WORK;2222
HIRED;6;11;WORK;2223
RISKED;7;11;WORK;2224
FORCED;8;11;WORK;2225
COUPON;2;12;WORK;2226
PACKAGE;3;12;WORK;2227
RULED;4;12;WORK;2228
HATRED;5;12;WORK;2229
RISKY;7;12;WORK;2230
FORCEFUL;8;12;WORK;2231
DATA;2;13;WORK;2232
POST IT;3;13;WORK;2233
SOCIAL SECURITY CARD;4;13;WORK;2234
SERIOUS;5;13;WORK;2235
SIGNIFICANT;8;13;WORK;2236
DRAFT;2;14;WORK;2237
POSTAGE STAMP;3;14;WORK;2238
TICKET;4;14;WORK;2239
ALLOWANCE;5;14;WORK;2240
EMPLOYEE;6;14;WORK;2241
SIGNIFICANTLY;8;14;WORK;2242
HOME;1;15;WORK;2243
ENVELOPE;2;15;WORK;2244
POSTCARD;3;15;WORK;2245
TIME SHEET;4;15;WORK;2246
CHORE;5;15;WORK;2247
EMPLOYER;6;15;WORK;2248
POSITION;7;15;WORK;2249
QWERTY;8;15;WORK;2250
MOM;1;1;FAMILY;2251
AUNT;2;1;FAMILY;2252
MARRY;3;1;FAMILY;2253
ADOPT;4;1;FAMILY;2254
BORN;5;1;FAMILY;2255
DIVORCE;6;1;FAMILY;2256
BIND;7;1;FAMILY;2257
ENGAGE;8;1;FAMILY;2258
BROTHER;2;2;FAMILY;2259
MARRIES;3;2;FAMILY;2260
ADOPTS;4;2;FAMILY;2261
DIVORCES;6;2;FAMILY;2262
BINDS;7;2;FAMILY;2263
ENGAGES;8;2;FAMILY;2264
DAD;1;3;FAMILY;2265
COUSIN;2;3;FAMILY;2266
MARRYING;3;3;FAMILY;2267
ADOPTING;4;3;FAMILY;2268
DIVORCING;6;3;FAMILY;2269
BINDING;7;3;FAMILY;2270
ENGAGING;8;3;FAMILY;2271
DAUGHTER;2;4;FAMILY;2272
MARRIED;3;4;FAMILY;2273
ADOPTED;4;4;FAMILY;2274
FAMILY;5;4;FAMILY;2275
DIVORCED;6;4;FAMILY;2276
BOUND;7;4;FAMILY;2277
ENGAGED;8;4;FAMILY;2278
JARROD;1;5;FAMILY;2279
ELDER;2;5;FAMILY;2280
MARRIAGE;3;5;FAMILY;2281
ADOPTION;4;5;FAMILY;2282
ENGAGEMENT;8;5;FAMILY;2283
EMMA;1;6;FAMILY;2284
FATHER;2;6;FAMILY;2285
MOTHER;3;6;FAMILY;2286
RESPECT;7;6;FAMILY;2287
PROPOSE;8;6;FAMILY;2288
CORRINE;1;7;FAMILY;2289
GRANDCHILD;2;7;FAMILY;2290
NEPHEW;3;7;FAMILY;2291
RESPECTS;7;7;FAMILY;2292
PROPOSES;8;7;FAMILY;2293
TONI;1;8;FAMILY;2294
GRANDCHILDREN;2;8;FAMILY;2295
NIECE;3;8;FAMILY;2296
RESPECTING;7;8;FAMILY;2297
PROPOSING;8;8;FAMILY;2298
FREDDY;1;9;FAMILY;2299
GRANDDAUGHTER;2;9;FAMILY;2300
PARENT;3;9;FAMILY;2301
RESPECTED;7;9;FAMILY;2302
PROPOSED;8;9;FAMILY;2303
BRADY;1;10;FAMILY;2304
GRANDFATHER;2;10;FAMILY;2305
SISTER;3;10;FAMILY;2306
RESPECTFUL;7;10;FAMILY;2307
PROPOSAL;8;10;FAMILY;2308
GRANDMOTHER;2;11;FAMILY;2309
SON;3;11;FAMILY;2310
FREDDY;1;12;FAMILY;2311
GRANDPARENTS;2;12;FAMILY;2312
STEPFATHER;3;12;FAMILY;2313
GRANDSON;2;13;FAMILY;2314
STEPMOTHER;3;13;FAMILY;2315
HUSBAND;2;14;FAMILY;2316
UNCLE;3;14;FAMILY;2317
PROUD;5;14;FAMILY;2318
SAFE;6;14;FAMILY;2319
HOME;1;15;FAMILY;2320
IN LAWS;2;15;FAMILY;2321
WIFE;3;15;FAMILY;2322
PRIDE;5;15;FAMILY;2323
SAFELY;6;15;FAMILY;2324
QWERTY;8;15;FAMILY;2325
IDEA;2;1;THINK;2326
BET;3;1;THINK;2327
CONSIDER;4;1;THINK;2328
FORGET;5;1;THINK;2329
DOUBT;6;1;THINK;2330
REMEMBER;7;1;THINK;2331
DECIDE;8;1;THINK;2332
BETS;3;2;THINK;2333
CONSIDERS;4;2;THINK;2334
FORGETS;5;2;THINK;2335
DOUBTS;6;2;THINK;2336
REMEMBERS;7;2;THINK;2337
DECIDES;8;2;THINK;2338
BETTING;3;3;THINK;2339
CONSIDERING;4;3;THINK;2340
FORGETTING;5;3;THINK;2341
DOUBTING;6;3;THINK;2342
REMEMBERING;7;3;THINK;2343
DECIDING;8;3;THINK;2344
CONSIDERED;4;4;THINK;2345
FORGOT;5;4;THINK;2346
DOUBTED;6;4;THINK;2347
REMEMBERED;7;4;THINK;2348
DECIDED;8;4;THINK;2349
DETERMINE;1;5;THINK;2350
EXPECT;2;5;THINK;2351
LEARN;3;5;THINK;2352
LEAD;4;5;THINK;2353
THINK;5;5;THINK;2354
HAPPEN;6;5;THINK;2355
UNDERSTAND;7;5;THINK;2356
DECISION;8;5;THINK;2357
DETERMINES;1;6;THINK;2358
EXPECTS;2;6;THINK;2359
LEARNS;3;6;THINK;2360
LEADS;4;6;THINK;2361
THINKS;5;6;THINK;2362
HAPPENS;6;6;THINK;2363
UNDERSTANDS;7;6;THINK;2364
DECISIVE;8;6;THINK;2365
DETERMINING;1;7;THINK;2366
EXPECTING;2;7;THINK;2367
LEARNING;3;7;THINK;2368
LEADING;4;7;THINK;2369
THINKING;5;7;THINK;2370
HAPPENING;6;7;THINK;2371
UNDERSTANDING;7;7;THINK;2372
DETERMINED;1;8;THINK;2373
EXPECTED;2;8;THINK;2374
LEARNED;3;8;THINK;2375
LED;4;8;THINK;2376
THOUGHT;5;8;THINK;2377
HAPPENED;6;8;THINK;2378
UNDERSTOOD;7;8;THINK;2379
DETERMINATION;1;9;THINK;2380
EXPECTATION;2;9;THINK;2381
OBLIGE;1;10;THINK;2382
SENSE;2;10;THINK;2383
TEACH;3;10;THINK;2384
MEAN;4;10;THINK;2385
SUPPOSE;5;10;THINK;2386
REGARD;8;10;THINK;2387
OBLIGES;1;11;THINK;2388
SENSES;2;11;THINK;2389
TEACHES;3;11;THINK;2390
MEANS;4;11;THINK;2391
SUPPOSES;5;11;THINK;2392
REGARDS;8;11;THINK;2393
OBLIGING;1;12;THINK;2394
SENSING;2;12;THINK;2395
TEACHING;3;12;THINK;2396
MEANING;4;12;THINK;2397
SUPPOSING;5;12;THINK;2398
REGARDING;8;12;THINK;2399
OBLIGED;1;13;THINK;2400
SENSED;2;13;THINK;2401
TAUGHT;3;13;THINK;2402
MEANT;4;13;THINK;2403
SUPPOSED;5;13;THINK;2404
REGARDED;8;13;THINK;2405
OBLIGATION;1;14;THINK;2406
ACCIDENT;6;14;THINK;2407
PURPOSE;7;14;THINK;2408
REGARDLESS;8;14;THINK;2409
HOME;1;15;THINK;2410
ACCIDENTALLY;6;15;THINK;2411
PURPOSELY;7;15;THINK;2412
QWERTY;8;15;THINK;2413
ACCEPT;2;1;GET;2414
ACCEPTS;2;2;GET;2415
ACCEPTING;2;3;GET;2416
ACCEPTED;2;4;GET;2417
ACCEPTANCE;2;5;GET;2418
GET;5;6;GET;2419
GETS;5;7;GET;2420
GETTING;5;8;GET;2421
GOT;5;9;GET;2422
GOTTEN;5;10;GET;2423
RECEIVE;3;11;GET;2424
SEND;4;11;GET;2425
RECEIVES;3;12;GET;2426
SENDS;4;12;GET;2427
RECEIVIND;3;13;GET;2428
SENDING;4;13;GET;2429
RECEIVED;3;14;GET;2430
SENT;4;14;GET;2431
HOME;1;15;GET;2432
RECEIPT;3;15;GET;2433
QWERTY;8;15;GET;2434
HOUSE;1;1;IN;2435
APARTMENT;2;1;IN;2436
CABIN;3;1;IN;2437
CASTLE;4;1;IN;2438
MANSION;5;1;IN;2439
TEEPEE;6;1;IN;2440
TENT;7;1;IN;2441
HOME;1;2;IN;2442
BUCKET;2;2;IN;2443
CORNER;3;2;IN;2444
FIREPLACE;4;2;IN;2445
LAMP;5;2;IN;2446
MIRROR;6;2;IN;2447
SLEEPING BAG;7;2;IN;2448
BEEHIVE;8;2;IN;2449
